[2026-04-22 13:43:53] Trap watcher started | watching: C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys
[2026-04-22 13:52:24] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:29] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:34] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:39] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:44] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:49] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:54] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:52:59] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:53:04] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:53:09] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:53:14] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\passwords.txt
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\IT\vpn_config.cfg
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\q4_budget.csv
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\Projects\workstation_todo.txt
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\app_config.cfg
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\config\db_connection.txt
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\data\confidential_chirps.csv
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\access_logs.txt
[2026-04-22 13:53:19] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\server\logs\event_logs.txt
[2026-04-22 13:53:24] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\employee_notes.txt
[2026-04-22 13:53:24] FILE OPENED / READ | C:\Users\andyr\PycharmProjects\week-13-traps-and-decoys-andrew-hamilton-1\docs\decoys\workstation\HR\salaries_2025.csv
